customer_id,name,email,segment,signup_date,monthly_usage_hours,monthly_ai_assist_calls,churned
011a6e0078ec,Alex Patel,alex.patel@sample.dev,self-serve,2023-08-16,1.1,14,0
b3d1a06c22e9,Rowan Chen,rowan.chen@sample.dev,self-serve,2024-09-03,6.2,11,1
a4f7310ef988,Jamie Nguyen,jamie.nguyen@demo.org,self-serve,2024-06-14,2.9,7,0
09575d490528,Riley Davis,riley.davis@example.com,self-serve,2023-02-06,1.1,16,0
e6402dec340d,Casey Martin,casey.martin@demo.org,self-serve,2024-02-09,1.9,8,1
e1702931196b,Jordan Patel,jordan.patel@sample.dev,smb,2024-07-26,9.6,20,0
62681e3884fa,Riley Davis,riley.davis@sample.dev,enterprise,2024-04-10,22.4,74,0
941e46c83199,Quinn Patel,quinn.patel@sample.dev,smb,2024-05-30,6.7,48,0
faf0bd024431,Quinn Davis,quinn.davis@sample.dev,self-serve,2024-03-29,5.5,2,0
2008ff72e91b,Jamie Lee,jamie.lee@example.com,enterprise,2023-01-29,18.5,80,0
442309a7e158,Riley Lopez,riley.lopez@example.com,self-serve,2023-12-28,2.7,4,0
b9c0e5c15180,Casey Patel,casey.patel@sample.dev,self-serve,2023-12-17,7.1,15,0
112f2f9c54fb,Riley Davis,riley.davis@sample.dev,self-serve,2023-07-14,1.7,5,0
11d3a13f15e5,Riley Garcia,riley.garcia@example.com,self-serve,2023-09-13,4.0,0,0
5b5322bd47a8,Jordan Lee,jordan.lee@sample.dev,smb,2024-07-08,11.7,19,0
9d1e5c70aa5c,Jamie Davis,jamie.davis@sample.dev,enterprise,2024-05-17,21.4,95,0
c560a54b3121,Riley Davis,riley.davis@demo.org,self-serve,2024-06-22,3.7,0,0
834d5eaaf238,Morgan Martin,morgan.martin@sample.dev,enterprise,2023-06-28,19.0,81,0
e668867fc134,Avery Nguyen,avery.nguyen@sample.dev,smb,2024-01-24,6.5,20,0
fa30f7a307ff,Taylor Chen,taylor.chen@sample.dev,self-serve,2023-10-03,0.3,7,0
fa4d7e263d20,Alex Garcia,alex.garcia@demo.org,self-serve,2024-01-17,1.7,12,0
40640949daef,Taylor Davis,taylor.davis@sample.dev,smb,2023-04-13,7.3,7,0
ef05d23226a4,Riley Kim,riley.kim@example.com,smb,2023-06-03,7.7,25,0
47b60b51e03b,Quinn Chen,quinn.chen@sample.dev,smb,2024-05-13,7.2,37,0
f65d0a2a5bc5,Jordan Kim,jordan.kim@sample.dev,self-serve,2023-09-18,0.2,7,0
716ab41d6f2f,Casey Lopez,casey.lopez@example.com,self-serve,2024-07-24,4.4,1,1
2c292757ed81,Morgan Davis,morgan.davis@sample.dev,self-serve,2024-08-12,1.5,0,0
62c1c6e3d132,Morgan Lopez,morgan.lopez@demo.org,smb,2024-05-14,8.3,14,1
e1ddd19bd361,Casey Lee,casey.lee@sample.dev,smb,2023-05-29,9.9,14,0
640ad1b7b206,Rowan Davis,rowan.davis@demo.org,self-serve,2023-03-15,4.6,9,0
c6e4fe0d136a,Casey Brown,casey.brown@sample.dev,smb,2024-02-09,7.7,35,0
224b1411d2b7,Rowan Chen,rowan.chen@example.com,enterprise,2024-02-28,21.9,97,0
f10759e11e1d,Casey Patel,casey.patel@demo.org,self-serve,2024-02-11,3.6,7,0
e2bade40f30f,Avery Nguyen,avery.nguyen@example.com,smb,2024-06-20,8.1,20,0
dae0a09a3c68,Jordan Martin,jordan.martin@demo.org,self-serve,2023-09-11,2.8,0,1
929365cf9a6a,Taylor Nguyen,taylor.nguyen@demo.org,self-serve,2024-01-01,4.1,0,0
a0cf39bf15b5,Casey Chen,casey.chen@demo.org,self-serve,2024-07-06,4.2,17,0
5f73e688a3d6,Rowan Martin,rowan.martin@example.com,smb,2024-06-30,7.3,33,0
b3b0077b031e,Jamie Brown,jamie.brown@example.com,self-serve,2023-09-24,3.2,6,0
eaa445307cea,Morgan Brown,morgan.brown@sample.dev,self-serve,2023-01-09,2.1,0,0
cec83a6ab187,Avery Martin,avery.martin@sample.dev,smb,2024-09-03,8.0,26,0
7e886b32d03e,Quinn Martin,quinn.martin@example.com,self-serve,2023-06-17,2.4,0,0
fc28d6879452,Casey Patel,casey.patel@demo.org,self-serve,2023-09-03,0,3,0
7970baf366d3,Casey Brown,casey.brown@example.com,smb,2024-06-28,8.7,15,0
2f7fada617f8,Taylor Brown,taylor.brown@example.com,self-serve,2024-04-11,1.8,0,0
6662e3fe378d,Morgan Nguyen,morgan.nguyen@example.com,self-serve,2024-07-01,8.3,8,0
ad4f8775d481,Jamie Nguyen,jamie.nguyen@sample.dev,self-serve,2023-06-04,4.4,5,0
33104c0363e3,Morgan Lee,morgan.lee@example.com,smb,2023-02-02,6.1,41,0
801315fc9afc,Casey Martin,casey.martin@sample.dev,self-serve,2024-04-26,4.8,24,0
4ccd5ad9c90f,Avery Patel,avery.patel@example.com,enterprise,2023-09-12,15.9,97,0
fedaf30dec81,Riley Lee,riley.lee@demo.org,smb,2023-04-07,2.4,21,0
aff37fdf02c5,Casey Lopez,casey.lopez@sample.dev,self-serve,2023-02-13,2.9,0,1
0cf97516bade,Casey Garcia,casey.garcia@demo.org,self-serve,2023-02-23,3.9,0,1
e95975699090,Alex Lopez,alex.lopez@example.com,self-serve,2023-10-10,1.3,0,0
7d8078f41fd8,Rowan Lee,rowan.lee@example.com,smb,2023-06-08,7.4,28,0
244b6b99de95,Rowan Lopez,rowan.lopez@demo.org,enterprise,2024-10-02,21.7,83,0
8a73cda725af,Jordan Kim,jordan.kim@sample.dev,self-serve,2023-11-21,6.5,2,0
be1821d75dbe,Riley Nguyen,riley.nguyen@demo.org,smb,2024-01-02,7.8,17,1
8c8062f49f7c,Jamie Chen,jamie.chen@demo.org,self-serve,2024-05-16,3.5,10,0
4f7a237fe81c,Jamie Brown,jamie.brown@example.com,enterprise,2024-09-05,22.2,73,0
fbdec324b764,Jamie Brown,jamie.brown@sample.dev,smb,2024-07-08,7.9,25,0
b375dc9df966,Taylor Nguyen,taylor.nguyen@demo.org,smb,2024-01-08,8.2,17,0
29da2150a38f,Quinn Martin,quinn.martin@sample.dev,self-serve,2024-05-24,3.1,0,0
71abd71e5350,Morgan Patel,morgan.patel@example.com,self-serve,2023-03-10,7.5,11,1
58add4e0efa2,Riley Patel,riley.patel@sample.dev,self-serve,2023-04-12,5.8,7,0
9be4d3d5fee3,Quinn Davis,quinn.davis@example.com,smb,2023-09-20,9.3,27,0
e55c2efff988,Riley Lee,riley.lee@demo.org,enterprise,2023-03-23,17.2,82,0
1b22224de7d5,Alex Lopez,alex.lopez@example.com,smb,2023-03-01,8.7,17,1
aa7677a0950b,Casey Patel,casey.patel@example.com,enterprise,2024-06-15,22.6,89,0
2d13e1437334,Riley Chen,riley.chen@sample.dev,smb,2024-08-06,7.1,20,0
941fabc7fe76,Jordan Davis,jordan.davis@example.com,self-serve,2024-04-14,2.4,0,1
e3e00e477d10,Quinn Martin,quinn.martin@sample.dev,smb,2023-06-11,5.4,22,0
30b0bed43f1c,Quinn Lopez,quinn.lopez@demo.org,smb,2024-02-27,8.2,14,0
3c6b4a695d58,Riley Davis,riley.davis@sample.dev,smb,2024-01-20,8.4,2,0
adaa30a244a6,Jamie Martin,jamie.martin@sample.dev,self-serve,2023-02-05,5.7,3,0
540123149635,Avery Brown,avery.brown@demo.org,enterprise,2023-08-08,20.3,78,0
a431fc2d8252,Casey Chen,casey.chen@sample.dev,smb,2024-08-07,9.0,22,1
2dba43f7edc0,Taylor Kim,taylor.kim@demo.org,self-serve,2024-08-19,3.0,12,0
7fc10c8cf275,Alex Davis,alex.davis@demo.org,enterprise,2023-03-21,19.4,62,0
b2bceb966d92,Rowan Patel,rowan.patel@example.com,smb,2023-11-04,11.5,29,0
41b6cdf49cdf,Morgan Lopez,morgan.lopez@example.com,enterprise,2024-03-20,16.5,90,0
6bfefb657b95,Rowan Nguyen,rowan.nguyen@demo.org,smb,2024-01-27,10.3,29,0
307b175a8893,Taylor Lopez,taylor.lopez@sample.dev,smb,2023-08-15,9.7,37,0
9d903fc733c3,Rowan Davis,rowan.davis@sample.dev,smb,2023-08-16,4.8,32,0
67aac4919fc8,Jordan Lee,jordan.lee@sample.dev,smb,2023-02-20,6.5,22,0
11564428d9b5,Taylor Kim,taylor.kim@demo.org,self-serve,2023-07-22,0.1,6,0
e90e5ad45803,Quinn Garcia,quinn.garcia@example.com,self-serve,2023-09-30,3.3,0,0
43e831b83ed7,Jordan Martin,jordan.martin@sample.dev,self-serve,2023-12-23,3.7,13,0
5b1b4c4db71b,Taylor Lopez,taylor.lopez@example.com,smb,2024-03-28,6.5,17,0
80910d55020b,Riley Lopez,riley.lopez@example.com,self-serve,2023-03-29,3.5,7,0
406e13b1c275,Casey Nguyen,casey.nguyen@demo.org,self-serve,2023-04-24,2.2,15,0
55bde9d517c7,Quinn Garcia,quinn.garcia@example.com,self-serve,2024-06-19,3.0,0,0
e9df8e810362,Avery Martin,avery.martin@demo.org,smb,2024-06-23,9.2,26,0
cc4ae5adaa56,Rowan Brown,rowan.brown@demo.org,self-serve,2023-01-09,5.7,10,0
9c3c8b64cfdc,Morgan Patel,morgan.patel@example.com,self-serve,2024-01-31,3.2,14,0
550c58f0c1ef,Morgan Lee,morgan.lee@demo.org,enterprise,2024-06-28,21.1,83,0
e2b2333917d3,Avery Nguyen,avery.nguyen@example.com,self-serve,2024-06-26,2.2,15,0
f7d5b39d2c0e,Morgan Lopez,morgan.lopez@example.com,self-serve,2023-11-06,3.5,32,0
997c0e20f43a,Casey Martin,casey.martin@sample.dev,enterprise,2023-01-31,24.6,71,0
a3cc7040b14a,Alex Kim,alex.kim@demo.org,self-serve,2024-01-27,0.0,3,0
e33524a28f22,Riley Martin,riley.martin@sample.dev,self-serve,2023-06-06,1.5,8,0
7df5ee6de4b3,Quinn Kim,quinn.kim@example.com,self-serve,2023-05-22,0.3,0,0
290efb9aca64,Casey Chen,casey.chen@demo.org,enterprise,2024-03-16,25.5,79,0
d9667bc0218d,Taylor Lopez,taylor.lopez@example.com,self-serve,2024-06-29,4.0,3,0
b74017c31bfe,Avery Lopez,avery.lopez@demo.org,enterprise,2024-02-28,21.7,77,0
c6dab72b8f66,Casey Kim,casey.kim@demo.org,smb,2023-04-20,8.3,26,0
fbcdce9fe5b8,Casey Davis,casey.davis@example.com,smb,2023-08-25,6.8,20,1
2ff04893dcd8,Jamie Kim,jamie.kim@sample.dev,smb,2024-09-11,5.2,27,0
2bf6c76f7691,Jamie Lee,jamie.lee@sample.dev,self-serve,2023-07-17,3.3,15,0
2050fb833d4c,Alex Garcia,alex.garcia@sample.dev,smb,2023-07-27,8.0,21,0
bfc567e272d6,Rowan Lee,rowan.lee@demo.org,smb,2024-04-13,9.6,18,0
4630e8dbb314,Alex Lopez,alex.lopez@example.com,self-serve,2024-08-08,1.0,0,0
61f510088a8a,Quinn Patel,quinn.patel@demo.org,self-serve,2023-02-13,4.1,0,0
56922f75ee11,Avery Chen,avery.chen@sample.dev,self-serve,2023-02-20,3.8,15,0
2823e9659184,Jamie Kim,jamie.kim@sample.dev,self-serve,2024-09-19,5.7,0,0
7aba436d9203,Jamie Patel,jamie.patel@demo.org,smb,2023-04-26,9.1,36,0
4457bab8c691,Taylor Martin,taylor.martin@example.com,self-serve,2024-04-06,5.2,6,0
b8b248dcd9fa,Jamie Patel,jamie.patel@sample.dev,self-serve,2023-06-17,2.8,0,1
a5ae88dd9f27,Morgan Patel,morgan.patel@example.com,smb,2024-01-29,7.2,0,0
4f01112b795c,Alex Chen,alex.chen@example.com,self-serve,2023-06-24,5.2,0,0
d155b648b383,Taylor Kim,taylor.kim@sample.dev,self-serve,2023-02-22,1.5,9,0
9b1362cd9856,Casey Kim,casey.kim@example.com,self-serve,2023-05-15,3.2,4,0
6a0a9cfbff9d,Jamie Lee,jamie.lee@example.com,enterprise,2024-07-10,21.0,67,0
f7e352f90c98,Rowan Lee,rowan.lee@demo.org,self-serve,2024-03-28,5.4,11,0
a7c062065ea5,Casey Davis,casey.davis@example.com,smb,2023-08-01,9.1,26,0
205a0da8630b,Taylor Nguyen,taylor.nguyen@sample.dev,smb,2024-09-09,6.7,46,1
79f0bcc27221,Taylor Kim,taylor.kim@demo.org,smb,2024-09-17,6.4,11,0
d5d6da6165fe,Taylor Lee,taylor.lee@sample.dev,smb,2024-01-04,8.8,23,0
e3252028ecf2,Alex Patel,alex.patel@sample.dev,smb,2024-07-17,10.1,29,0
7a67aeecad8b,Morgan Chen,morgan.chen@demo.org,self-serve,2023-08-03,2.1,0,1
1eaf504a9c90,Quinn Patel,quinn.patel@demo.org,self-serve,2024-09-11,8.4,0,0
3030ac504100,Morgan Brown,morgan.brown@demo.org,smb,2024-09-30,7.4,29,0
8d71419ff0c7,Jamie Lee,jamie.lee@example.com,smb,2024-09-16,8.2,33,0
131f33c8c53f,Avery Lee,avery.lee@sample.dev,smb,2023-05-01,7.9,18,0
5fe40b3090b3,Alex Nguyen,alex.nguyen@demo.org,self-serve,2024-07-27,3.5,0,0
e3969364f853,Casey Brown,casey.brown@example.com,smb,2023-11-12,7.2,37,0
702fc3b0742c,Morgan Lopez,morgan.lopez@sample.dev,self-serve,2024-08-05,2.6,3,1
c5e9f8f5829b,Morgan Lee,morgan.lee@demo.org,enterprise,2023-02-06,18.6,70,0
20fa92410ea6,Morgan Lee,morgan.lee@demo.org,smb,2024-02-28,8.6,23,0
f1335391701a,Morgan Chen,morgan.chen@sample.dev,smb,2023-08-02,6.4,20,0
eeb784e16484,Jordan Kim,jordan.kim@example.com,self-serve,2023-02-01,2.0,13,0
0ff2d2a16691,Rowan Davis,rowan.davis@sample.dev,self-serve,2024-09-01,5.6,16,0
f4067c3d02da,Avery Brown,avery.brown@sample.dev,self-serve,2024-05-23,4.4,0,0
401b316e5037,Riley Chen,riley.chen@example.com,self-serve,2023-04-25,2.6,6,0
6ee1f4de361d,Jamie Chen,jamie.chen@sample.dev,self-serve,2024-05-09,4.0,1,0
b276000d6a02,Quinn Brown,quinn.brown@demo.org,smb,2023-05-27,8.1,20,0
352ab6dcf69e,Taylor Garcia,taylor.garcia@sample.dev,smb,2024-04-15,5.0,37,0
faabfb103899,Avery Davis,avery.davis@demo.org,enterprise,2023-12-08,19.4,80,0
6decfc00664f,Casey Nguyen,casey.nguyen@sample.dev,smb,2023-11-16,7.1,19,0
799dd2247603,Casey Chen,casey.chen@example.com,self-serve,2024-03-27,2.2,0,1
0f265ded9720,Avery Davis,avery.davis@example.com,smb,2023-04-15,8.5,33,0
fa0ba9f4fa13,Casey Davis,casey.davis@example.com,self-serve,2023-03-14,1.4,24,0
790f17663807,Taylor Nguyen,taylor.nguyen@example.com,self-serve,2023-02-21,3.5,7,0
543e32075917,Rowan Davis,rowan.davis@demo.org,smb,2024-04-01,6.7,19,0
cea174404f9f,Quinn Patel,quinn.patel@demo.org,enterprise,2024-04-21,19.2,78,0
1abf66494f3a,Jamie Patel,jamie.patel@demo.org,self-serve,2024-04-21,0,9,1
f67474aa9300,Casey Lopez,casey.lopez@example.com,self-serve,2023-12-05,4.0,0,0
f8629d3eed9c,Jordan Lee,jordan.lee@demo.org,self-serve,2024-05-05,1.8,6,0
b92e46dd965c,Rowan Kim,rowan.kim@demo.org,smb,2024-02-20,9.5,8,0
5ba8f852b59b,Jordan Brown,jordan.brown@example.com,smb,2024-02-15,6.8,21,0
0e3641586a82,Jamie Martin,jamie.martin@sample.dev,self-serve,2023-08-02,4.0,0,0
3e1cb7038216,Rowan Lopez,rowan.lopez@demo.org,smb,2023-08-30,9.4,38,0
489bb1f3beb7,Rowan Lee,rowan.lee@example.com,self-serve,2024-09-02,0.5,7,0
bc51e0094d06,Casey Martin,casey.martin@sample.dev,self-serve,2023-04-22,1.9,0,0
e3f6ab936685,Jamie Nguyen,jamie.nguyen@example.com,self-serve,2023-05-23,6.3,0,0
012104c8f987,Taylor Kim,taylor.kim@demo.org,self-serve,2023-10-26,1.0,13,0
2fe60beec37a,Morgan Brown,morgan.brown@sample.dev,smb,2023-11-08,12.1,13,0
1d3b434e7333,Jordan Davis,jordan.davis@sample.dev,self-serve,2024-06-06,2.1,7,0
16f8110d46ce,Quinn Nguyen,quinn.nguyen@example.com,self-serve,2024-07-27,3.8,0,0
162288ec1289,Riley Martin,riley.martin@sample.dev,smb,2024-02-08,5.8,13,0
cf75a482e39b,Quinn Garcia,quinn.garcia@sample.dev,smb,2024-05-01,9.6,34,0
d80173a6e19e,Alex Kim,alex.kim@demo.org,self-serve,2023-05-09,3.5,7,1
efdba0f12b5a,Jamie Martin,jamie.martin@sample.dev,enterprise,2023-05-20,22.5,87,0
514a06620689,Rowan Martin,rowan.martin@sample.dev,smb,2024-04-10,5.5,24,0
c08efd94a371,Riley Kim,riley.kim@demo.org,self-serve,2023-01-08,0,0,0
4220fd0a1414,Casey Martin,casey.martin@demo.org,enterprise,2024-08-13,16.3,100,0
916cf86fb177,Morgan Patel,morgan.patel@sample.dev,smb,2023-03-23,10.0,37,0
553f9156e129,Jamie Chen,jamie.chen@demo.org,self-serve,2024-09-16,4.9,10,0
ef410aaf5b19,Jordan Chen,jordan.chen@example.com,smb,2023-11-16,4.7,10,0
25c439cc223f,Jamie Lee,jamie.lee@sample.dev,smb,2024-04-25,6.4,20,0
8d75c3831a9a,Casey Kim,casey.kim@example.com,self-serve,2024-09-03,3.0,0,0
e5d1aeb731ee,Jamie Davis,jamie.davis@example.com,self-serve,2023-02-22,2.1,0,0
fb55cc9abdd2,Casey Lee,casey.lee@demo.org,self-serve,2024-06-01,6.1,13,0
77a8474ff1d1,Casey Brown,casey.brown@demo.org,enterprise,2023-01-15,19.9,66,0
d92b6e7a0038,Taylor Lee,taylor.lee@demo.org,self-serve,2023-06-29,2.8,20,0
4e688ea8e8d6,Avery Lopez,avery.lopez@sample.dev,enterprise,2023-05-29,16.9,69,0
39ab01a165b4,Alex Garcia,alex.garcia@demo.org,smb,2023-06-21,8.8,40,0
4248fef3d4eb,Casey Patel,casey.patel@demo.org,self-serve,2024-04-20,1.6,10,0
8fb8b216dcd3,Riley Martin,riley.martin@example.com,smb,2024-02-04,6.9,25,0
17d50cb942bd,Casey Lee,casey.lee@demo.org,self-serve,2023-11-20,5.9,1,1
26d35036f226,Morgan Martin,morgan.martin@demo.org,smb,2023-10-07,7.2,31,1
6897d92c92a6,Rowan Martin,rowan.martin@sample.dev,self-serve,2023-09-05,2.7,0,0
5da5a1c6bc43,Taylor Lopez,taylor.lopez@example.com,smb,2023-01-09,8.2,23,1
e39f6d70f59a,Jamie Lopez,jamie.lopez@example.com,self-serve,2023-10-18,3.0,7,0
8cfd8716010e,Rowan Garcia,rowan.garcia@example.com,enterprise,2023-05-05,19.7,75,0
ffe370d9a402,Alex Davis,alex.davis@sample.dev,smb,2023-07-09,10.4,15,0
3a1d5c8dc8c6,Jordan Lee,jordan.lee@sample.dev,enterprise,2023-10-11,20.4,64,0
f60d918c0eb1,Casey Kim,casey.kim@example.com,smb,2023-10-11,8.3,15,0
7627d25946e1,Casey Brown,casey.brown@example.com,self-serve,2023-03-13,0,6,0
ea31087235d2,Jamie Patel,jamie.patel@demo.org,self-serve,2024-03-17,3.6,19,0
aa1b7505f541,Casey Patel,casey.patel@sample.dev,self-serve,2023-03-14,1.6,1,0
074f033c72c1,Taylor Nguyen,taylor.nguyen@demo.org,enterprise,2024-02-04,19.7,95,0
b42f0532de08,Avery Chen,avery.chen@example.com,smb,2024-05-17,6.0,26,0
5841a3741cdf,Quinn Garcia,quinn.garcia@sample.dev,self-serve,2024-05-08,4.8,13,0
e0657beaee5b,Casey Martin,casey.martin@sample.dev,self-serve,2023-04-03,0.4,19,0
217f8b000e7b,Casey Garcia,casey.garcia@sample.dev,self-serve,2023-02-10,5.9,2,0
b90f94c9c800,Jordan Lopez,jordan.lopez@demo.org,self-serve,2024-03-24,2.9,0,0
d64612ba892e,Rowan Garcia,rowan.garcia@sample.dev,self-serve,2023-03-06,3.8,0,0
0d50f74dc22f,Avery Nguyen,avery.nguyen@demo.org,self-serve,2023-12-12,3.1,2,1
ad61a727649e,Quinn Lee,quinn.lee@example.com,enterprise,2024-07-03,21.6,90,0
ed553f5bd349,Taylor Lee,taylor.lee@demo.org,smb,2024-04-27,10.3,17,0
790f17663807,Taylor Nguyen,taylor.nguyen@demo.org,self-serve,2023-02-21,6.1,0,1
a32f80408ec8,Taylor Davis,taylor.davis@example.com,self-serve,2023-04-19,5.0,13,0
1f9726ebffd0,Riley Martin,riley.martin@example.com,self-serve,2024-02-16,0.5,29,0
d434881e2001,Morgan Garcia,morgan.garcia@sample.dev,smb,2024-08-30,8.3,28,0
d9799f372fb9,Taylor Lopez,taylor.lopez@demo.org,smb,2024-03-25,8.1,38,0
8da932df0a77,Rowan Martin,rowan.martin@example.com,smb,2023-01-17,8.6,22,1
d1d9f46eba02,Rowan Brown,rowan.brown@demo.org,self-serve,2024-05-02,2.5,0,0
dc9a520cc67f,Jamie Martin,jamie.martin@sample.dev,self-serve,2023-06-28,2.6,3,0
3b72af6834e9,Rowan Patel,rowan.patel@example.com,smb,2023-11-05,7.9,25,0
04c431bc9f07,Quinn Patel,quinn.patel@example.com,smb,2024-07-06,5.8,24,0
dbaa70b81103,Casey Nguyen,casey.nguyen@example.com,self-serve,2023-06-02,0.9,0,0
b375dc9df966,Taylor Nguyen,taylor.nguyen@sample.dev,self-serve,2024-01-08,2.5,15,0
1af94e2c5e67,Avery Patel,avery.patel@example.com,smb,2024-07-04,9.6,40,0
12c97ccc048b,Jordan Garcia,jordan.garcia@sample.dev,smb,2024-08-29,6.2,19,0
a082750c679d,Riley Patel,riley.patel@example.com,self-serve,2023-04-11,3.2,15,0
a7c1c97599b6,Jordan Lee,jordan.lee@sample.dev,smb,2023-02-25,8.9,21,0
93f246033a3f,Taylor Martin,taylor.martin@example.com,self-serve,2024-04-13,2.5,0,0
3143a0a18e1e,Morgan Kim,morgan.kim@sample.dev,self-serve,2024-08-05,4.0,6,0
6da0c98f75e5,Alex Kim,alex.kim@demo.org,smb,2023-08-14,10.1,16,0
ac5959651ed1,Rowan Kim,rowan.kim@sample.dev,smb,2024-07-20,8.5,21,0
b55b36002183,Riley Davis,riley.davis@example.com,self-serve,2024-04-18,2.4,20,0
b9223d4ed21f,Riley Lopez,riley.lopez@demo.org,self-serve,2023-08-16,5.1,0,1
549b7859bd1a,Avery Martin,avery.martin@sample.dev,enterprise,2023-02-11,23.2,79,0
984ca14ebab4,Quinn Martin,quinn.martin@example.com,self-serve,2023-04-11,1.6,7,0
79ff2a8b0044,Alex Garcia,alex.garcia@demo.org,self-serve,2023-10-30,3.5,41,1
e43aed8790f9,Casey Kim,casey.kim@example.com,smb,2024-08-07,8.0,22,0
889ed9034a93,Alex Kim,alex.kim@demo.org,smb,2024-01-15,5.8,13,1
acbe5bea04e0,Jordan Martin,jordan.martin@demo.org,enterprise,2023-12-07,18.4,78,0
de4d94993d3d,Rowan Chen,rowan.chen@demo.org,smb,2023-08-01,8.2,21,0
e4ebe7b48995,Avery Chen,avery.chen@demo.org,enterprise,2024-01-08,20.7,76,0
bb16acb3bebc,Avery Lopez,avery.lopez@example.com,self-serve,2024-07-26,2.3,0,0
bae10d4bf324,Morgan Garcia,morgan.garcia@demo.org,smb,2024-05-04,7.7,8,0
b5b6583f961d,Riley Garcia,riley.garcia@sample.dev,self-serve,2023-10-01,0.9,4,1
14b9c9ca73ad,Morgan Lee,morgan.lee@demo.org,self-serve,2024-06-23,4.1,0,0
53320b8f52ba,Casey Lee,casey.lee@sample.dev,smb,2023-03-09,9.6,44,1
db500056dbc8,Taylor Brown,taylor.brown@sample.dev,enterprise,2023-03-20,21.2,85,0
ea7054b5f460,Taylor Garcia,taylor.garcia@example.com,smb,2023-01-24,6.6,50,0
b7edabdd75ea,Jamie Lopez,jamie.lopez@example.com,self-serve,2023-01-22,2.8,8,0
3f330a83647d,Quinn Lopez,quinn.lopez@demo.org,self-serve,2023-12-18,1.0,0,0
4f4c72d66331,Quinn Chen,quinn.chen@sample.dev,self-serve,2023-11-08,0,0,0
1ba939ce988b,Riley Lee,riley.lee@sample.dev,self-serve,2023-10-23,3.1,1,0
7df3c4a5e21e,Taylor Davis,taylor.davis@demo.org,enterprise,2024-07-02,18.8,106,0
9991658416a9,Taylor Kim,taylor.kim@sample.dev,self-serve,2023-02-12,5.6,4,0
f00e045487a2,Taylor Garcia,taylor.garcia@sample.dev,smb,2023-02-05,5.2,1,0
571791e2ba20,Quinn Kim,quinn.kim@example.com,smb,2023-05-05,9.8,20,0
8a8125e371ce,Jamie Lopez,jamie.lopez@sample.dev,self-serve,2024-07-13,4.8,3,0
1eb98031abf0,Casey Davis,casey.davis@example.com,smb,2024-08-01,7.4,2,0
3b2bdd085bdd,Jamie Nguyen,jamie.nguyen@example.com,self-serve,2024-07-18,3.3,6,0
1188a7548f98,Jamie Lopez,jamie.lopez@sample.dev,self-serve,2023-02-26,2.0,0,0
430a2742b2fd,Riley Nguyen,riley.nguyen@sample.dev,self-serve,2024-04-01,0.8,0,0
0d08cf1384ae,Riley Lee,riley.lee@sample.dev,self-serve,2024-09-11,2.3,4,0
804944cfb599,Taylor Martin,taylor.martin@sample.dev,self-serve,2024-01-17,4.8,5,0
dcbbdd6eb017,Quinn Patel,quinn.patel@example.com,self-serve,2024-03-30,2.9,0,0
4c64f78c5f2f,Alex Martin,alex.martin@demo.org,self-serve,2024-08-24,2.1,1,0
923b6ff10265,Morgan Patel,morgan.patel@sample.dev,enterprise,2024-08-27,20.0,75,0
e04f9da3976f,Alex Kim,alex.kim@sample.dev,smb,2024-08-04,8.0,19,0
582efaecb998,Casey Chen,casey.chen@sample.dev,self-serve,2023-11-06,3.9,0,0
39441621c6d7,Riley Nguyen,riley.nguyen@sample.dev,smb,2023-06-07,7.6,49,0
6fb9fc511390,Jordan Brown,jordan.brown@sample.dev,self-serve,2024-05-18,5.4,0,1
97f007e3c007,Jamie Patel,jamie.patel@demo.org,smb,2024-01-06,5.7,18,0
5cca555811cf,Jamie Patel,jamie.patel@example.com,self-serve,2024-08-12,4.5,5,0
175f46abfdad,Morgan Lee,morgan.lee@demo.org,enterprise,2023-05-19,19.6,82,0
028526e71abd,Morgan Nguyen,morgan.nguyen@demo.org,self-serve,2024-06-26,2.5,1,0
a5790d278c9c,Taylor Patel,taylor.patel@demo.org,smb,2023-06-21,4.1,19,0
dab5255c40e5,Casey Brown,casey.brown@example.com,smb,2024-01-07,10.2,32,0
1e7659437b52,Taylor Chen,taylor.chen@example.com,self-serve,2024-05-11,0,16,1
9e604c563ff8,Taylor Chen,taylor.chen@demo.org,self-serve,2023-07-12,3.7,0,0
30b8c91884b1,Quinn Chen,quinn.chen@example.com,smb,2023-04-27,4.1,36,0
026b6479c2f6,Avery Lee,avery.lee@demo.org,self-serve,2024-01-07,4.4,13,0
4bde5520f9ea,Morgan Kim,morgan.kim@demo.org,smb,2023-01-30,8.0,19,0
5680f6d8a6f6,Taylor Garcia,taylor.garcia@example.com,self-serve,2023-08-03,3.6,7,0
f8953aad6d72,Jordan Nguyen,jordan.nguyen@demo.org,smb,2024-03-17,8.9,26,0
68f9079220fa,Rowan Nguyen,rowan.nguyen@example.com,self-serve,2023-09-17,4.6,7,1
f1c14b580970,Jordan Davis,jordan.davis@demo.org,self-serve,2023-07-24,3.7,13,1
21658eaae738,Casey Davis,casey.davis@demo.org,self-serve,2023-06-14,5.1,0,0
bebe43759c73,Rowan Patel,rowan.patel@sample.dev,self-serve,2024-08-15,3.2,0,0
dade57144cd0,Taylor Chen,taylor.chen@sample.dev,self-serve,2023-04-12,7.0,0,0
5b3397fe85cc,Morgan Davis,morgan.davis@example.com,self-serve,2023-04-20,3.8,13,0
